date,narrative
2009-04-21 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED DAMAGE TO A UNIVERSITY VEHICLE # 489.  UNIT DISPATCHED.  DRIVER SIDE VIEW MIRROR DAMAGED.  REPORT FILED; CASE REFERRED. "
2009-04-21 00:00:00,"RP, PBPD, REPORTED MAKING AN ARREST IN THE CRIMINAL SEXUAL CONTACT INCIDENT THAT TOOK PLACE AT APPROXIMATELY 3:20 A.M. SUNDAY, APRIL 19, 2009, ON THE LAWN BETWEEN WITHERSPOON HALL AND ALEXANDER HALL.  CRIME ALERT UPDATE POSTED. "
2009-04-25 00:00:00,"THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,UNKNOWN PERSON PAINTED LETTERING ON THE PASSENGER SIDE REAR FENDER  AREA OF A PRINCETON UNIVERSITY PICK-UP TRUCK.  UNIT DISPATCHED.   VEHICLE TAKEN TO FACILITIES TO HAVE SPRAY PAINT REMOVED.  REPORT  FILED; INVESTIGATION TO CONTINUE.          
2009-04-25 00:00:00,"APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"FROM THE 1952 STADIUM.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE  U-STORE TRAILER WAS BROKEN INTO AND SEVERAL ITEMS TAKEN.  DETECTIVE  RESPONDED & FINGERPRINTED THE AREA.  REPORT FILED; CASE REFERRED.    Case No: i2009-014705  Location: 1903 Hall  Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,UNKNOWN PERSON PAINTED LETTERING ON THE PASSENGER SIDE REAR FENDER  AREA OF A PRINCETON UNIVERSITY PICK-UP TRUCK.  UNIT DISPATCHED.   VEHICLE TAKEN TO FACILITIES TO HAVE SPRAY PAINT REMOVED.  REPORT  FILED; INVESTIGATION TO CONTINUE.          
2009-04-25 00:00:00,"APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"FROM THE 1952 STADIUM.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE  U-STORE TRAILER WAS BROKEN INTO AND SEVERAL ITEMS TAKEN.  DETECTIVE  RESPONDED & FINGERPRINTED THE AREA.  REPORT FILED; CASE REFERRED.    Case No: i2009-014705  Location: 1903 Hall  Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,UNKNOWN PERSON PAINTED LETTERING ON THE PASSENGER SIDE REAR FENDER  AREA OF A PRINCETON UNIVERSITY PICK-UP TRUCK.  UNIT DISPATCHED.   VEHICLE TAKEN TO FACILITIES TO HAVE SPRAY PAINT REMOVED.  REPORT  FILED; INVESTIGATION TO CONTINUE.          
2009-04-25 00:00:00,"APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-04-25 00:00:00,"FROM THE 1952 STADIUM.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE  U-STORE TRAILER WAS BROKEN INTO AND SEVERAL ITEMS TAKEN.  DETECTIVE  RESPONDED & FINGERPRINTED THE AREA.  REPORT FILED; CASE REFERRED.    Case No: i2009-014705  Location: 1903 Hall  Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HIS UNREGISTERED BICYCLE TAKEN LAST WEEKEND.  UNIT  DISPATCHED.  THE BICYCLE WAS NOT LOCKED.  REPORT FILED; CASE REFERRED.    Case No: i2009-014710  Location: Whitman –Fisher hall   Classification: Theft-Bicycle    Narrative: RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT  THEFT OF HER LOCKED BICYCLE WITHIN THE PREVIOUS TWO WEEKS.  UNIT  DISPATCHED.  THE RP, REPORTED THE BICYCLE WAS LOCKED TO THE RACK AT  THE FISHER RAMP.  THE BICYCLE WAS REGISTERED WITH DECAL # P-009150.   REPORT FILED.      Case No: i2009-014933  Location: Dod Hall   Classification: Assault simple    Narrative: RP, A FRIEND OF A STUDENT, REPORTED AN UNKNOWN MALE  APPROACHED HER AND TOLD HER TO LET HIM INTO THE DORM BUILDING AT  DOD HALL.  THE RP REFUSED AND THE MALE GRABBED A PROX CARD FROM HER  HAND TO GAIN ACCESS.  UNITS DISPATCHED.  VICTIM SUFFERED A SCRATCH TO  THE HAND.  SUSPECT, A STUDENT, WAS FOUND AND TRANSPORTED TO UHS FOR  EVALUATION.  REPORT FILED; CASE REFERRED.                    "
2009-05-05 00:00:00,"RP. A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED SOME SUBSTANCE WAS PUT ON THE TWO LION STATUES BETWEEN WILCOX AND 1938 HALL.  UNIT DISPATCHED.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2009-016184 1901 LAUGHLIN HALL, PRINCETON, NJ 08544 CDS-POSSESSION OF MARIJUANA UNDER 5 GRAMS "
2009-05-05 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED ANOTHER STUDENT, WHILE VISITING HER ROOMMATE, GRABBED AND SHOOK HER FOR NO KNOWN REASON.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-05 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED THE ODOR OF CDS IN THE AREA.  UNIT DISPATCHED.  INVESTIGATION REVEALED STUDENTS  HAD SMOKED MARIJUANA INSIDE THE ROOM.  MARIJUANA CONFISCATED BY DPS.  REPORT FILED; CASE REFERRED. "
2009-05-06 00:00:00,"RP, A DPS STAFF MEMBER ON RHP, REPORTED THE ODOR OF BURNING MARIJUANA IN THE AREA AT 23:17 HOURS.  UNITS DISPATCHED.  THE OFFICER KNOCKED AND ANNOUNCED HIMSELF AND WAS GRANTED ACCESS TO THE ROOM.  RRR'S WERE ISSUED.  MARIJUANA CONFISCATED.  REPORT FILED; CASE REFERRED. "
2009-05-07 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A SHATTERED WINDOW ON MOTOR VEHICLE.  UNIT DISPATCHED.  OWNER REPORTED NOTHING MISSING FROM THE VEHICLE.  REPORT FILED; CASE REFERRED. "
2009-05-07 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF SEVERAL PERSONAL ITEMS FROM THE DORM BETWEEN 10/01/08 AND 04/24/09.  UNIT DISPATCHED.  NO FORCED ENTRY.  REPORT FILED; INVESTIGATION TO CONTINUE. Date/Time: I2009-016400 PARKING LOT 23, PRINCETON, NJ 08544 CRIMINAL MISCHIEF "
2009-05-09 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A SUSPICIOUS PERSON INSIDE THE COMPUTER ROOM.  UNITS DISPATCHED.  INVESTIGATION REVEALED THE NON-AFFILIATED MALE HAD SEVERAL OUTSTANDING WARRANTS AND WAS IN POSSESSION OF A LIBRARY BOOK FROM THE FINE HALL LIBRARY.  THE INDIVIDUAL WAS TAKEN INTO CUSTODY ON 05/09/09 AT 1743 HOURS.  THE INDIVIDUAL WAS RELEASED ON HIS OWN RECOGNIZANCE.  REPORT FILED; CASE REFERRED. "
2009-05-09 00:00:00,"RP, A DPS STAFF MEMBER, RECEIVED AN ACTIVATED FIRE ALARM FROM A MANUAL PULL STATION BY ROOM 111 ON 05/09/09 AT 2324 HOURS.  UNITS DISPATCHED.  BUILDING EVACUATED.  NO SMOKE OR FIRE WAS PRESENT.  OFFICERS RESTORED THE ALARM.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-10 00:00:00,"RP, A COMMUNITY MEMBER, REPORTED SEEING A GOLF CART CRASH INTO A FENCE IN THE LOT 22 ABOUT 23:00 HOURS.  2 PERSONS JUMPED OFF AND RAN.  NO INJURIES WERE REPORTED.  UNITS DISPATCHED. INVESTIGATION REVEALED CART #948, REGISTERED TO BUILDING SERVICES AND THEY WERE NOTIFIED. UNABLE TO DETERMINE WHEN THE CART WAS STOLEN.  LARINI'S WAS NOTIFIED AND TOWED THE CART TO THEIR LOT.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-11 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED OBSERVING THAT THE CANNON ON CANNON GREEN HAD BEEN PAINTED.  THE DAMAGE OCCURRED BETWEEN 5/11/09 AND 5/12/09.  WORK ORDER SUBMITTED.  REPORT FILED. "
2009-05-12 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED AN UNWANTED PERSON ENTERED HIS UNLOCKED ROOM AND REFUSED TO LEAVE.  UNITS DISPATCHED.  DPS LOCATED AND ARRESTED THE NON-AFFILIATE MALE ON 05/13/09 AT 0543 HOURS.  REPORT FILED; CASE REFERRED. "
2009-05-14 00:00:00,"RP, A DIRECTOR OF STUDENT LIFE, REPORTED THE THEFT OF TWO PORTABLE SPEAKERS AND A WIRELESS MICROPHONE FROM THE DINING ROOM STORAGE AREA.  UNIT DISPATCHED.  THE ITEMS WERE STOLEN SOMETIME BETWEEN 4/24 AND 4/29.  REPORT FILED; INVESTIGATION TO CONTINUE. 5/14/2009 10:00:00 PM "
2009-05-14 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED ANOTHER STUDENT WAS HARASSING HER.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-14 00:00:00,"RP, A PRINCETON UNIVERSITY UNDERGRADUATE STUDENT, CAME INTO DPS HEADQUARTERS AND REPORTED THAT SHE WAS SEXUALLY ASSAULTED INSIDE AN OFF-CAMPUS EATING CLUB ON 5/13/09.  UNIT DISPATCHED.  PBPD WAS NOTIFIED AND INVESTIGATED.  SUBSEQUENT TO THEIR INVESTIGATION A NON-AFFILIATED MALE WAS ARRESTED.  THE PBPD INVESTIGATION IS CONTINUING.  REPORT FILED. "
2009-05-15 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THAT HER EX-HUSBAND HAD BEEN HARASSING HER.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-15 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED TWO LAPTOPS WERE TAKEN FROM A LOCKED CABINET.  UNIT DISPATCHED.  THE LAPTOPS WERE TAKEN SOMETIME ON SUNDAY, MAY 10, 2009.  NO SUSPECT(S) WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-16 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED A CONFERENCE SERVICES VEHICLE, AT 71 UNIVERSITY PLACE, WITH SPRAY PAINTED GRAFFITI ON THE SIDE.  UNIT DISPATCHED.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; CASE REFERRED. "
2009-05-17 00:00:00,"RP, A PRINCETON UNIVERSITY GRADUATE STUDENT, REPORTED THAT AT APPROXIMATELY 12:30 A.M. ON 05/18/09 A MALE APPROACHED HER  IN THE EAST PYNE COURTYARD ASKING FOR DIRECTIONS WHILE MASTURBATING.  UNITS DISPATCHED.  PBPD NOTIFIED.  THE SUSPECT WAS NOT LOCATED.  THE PBPD IS INVESTIGATING THE INCIDENT.  REPORT FILED, INVESTIGATION TO CONTINUE. "
2009-05-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE BICYCLE WAS TAKEN BETWEEN 03/09/09 AT 1500 HOURS AND 03/23/09 AT 1500 HOURS.  THE BICYCLE WAS LOCKED TO THE BIKE RACK WITH A U-LOCK.  REPORT FILED, CASE OPEN. "
2009-05-18 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF A PERSONAL REFRIGERATOR FROM THE HALLWAY OUTSIDE A DORM ROOM.  UNIT DISPATCHED.  THE THEFT OCCURRED ON 05/18/09 BETWEEN 11:40 A.M. AND 12:10 P.M.  THE AREA WAS CHECKED AND THE REFRIGERATOR WAS NOT LOCATED.  REPORT FILED; CASE REFERRED. "
2009-05-20 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS BICYCLE FROM THE BIKE RACK OUTSIDE THE NEW GRADUATE COMMON ROOM.  UNIT DISPATCHED. THE BIKE WAS LOCKED TO ITSELF AND WAS TAKEN BETWEEN 5-19-09 AT 8PM  AND 5-20-09 AT 1AM.  DPS SURVEYED THE AREA WITH NEGATIVE RESULTS.  NO SUSPECT DEVELOPED AT THIS TIME.  REPORT FILED. "
2009-05-20 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF A UNIVERSITY LAPTOP. ITEM WAS INSIDE THE FRICK LAB CONFERENCE ROOM. UNIT DISPATCHED.  THE ITEM WAS TAKEN BETWEEN 5-2-09 AT 11AM AND 5-5-09 AT 2:40PM.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-20 00:00:00,"RP, A UHS STAFF MEMBER, REPORTED AN INTOXICATED STUDENT, WHO HAD BEEN PUNCHED BY PERSONS UNKNOWN WITHIN A PROSPECT EATING CLUB.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE STUDENT SUSTAINED FACIAL INJURIES REQUIRING SUTURES. DPS TRANSPORTED TO UMCP FOR TREATMENT. NO SUSPECT DEVELOPED.  VICTIM COULD NOT REMEMBER WHO HAD STRUCK HIM.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-20 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS WRISTWATCH FROM INSIDE HIS UNLOCKED DORM ROOM AT 202 N. DOD HALL.  UNIT DISPATCHED.  THE ITEM WAS TAKEN BETWEEN 5-10-09 AT 1200 HOURS AND 5-10-09 AT 2300 HOURS.  NO SUSPECTS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2009-018119 FRICK CHEMISTRY LABORATORY, PRINCETON, NJ 08544 BURGLARY "
2009-05-21 00:00:00,"RP, A BUILDING SERVICES EMPLOYEE, REPORTED A BROKEN WINDOW.  UNIT DISPATCHED.  INVESTIGATION REVEALED THAT THE WINDOW WAS BROKEN WHEN A METAL STAKE WAS THROWN THROUGH THE WINDOW WHICH ALSO DAMAGED A DOOR IN THE ROOM.  SPECIAL FACILITIES AND BUILDING SERVICES WERE NOTIFIED AND RESPONDED.  REPORT FILED; CASE REFERRED. "
2009-05-21 00:00:00,"RP, A DPS STAFF MEMBER ON RHP, HEARD LOUD MUSIC IN HOLDER HALL AND INVESTIGATED.  WHILE INSIDE THE ROOM THE OFFICERS OBSERVED DRUG PARAPHERNALIA IN PLAIN VIEW.  REPORT FILED; CASE REFERRED. "
2009-05-21 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS BICYCLE TAKEN FROM OUTSIDE THE DINING HALL ENTRANCE BETWEEN 2030 ON 5/20 AND 1030 ON 5/21.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2009-018328 HOLDER HALL, PRINCETON, NJ 08544 CDS-POSSESSION OF DRUG PARAPHERNALIA "
2009-05-21 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A SMOLDERING MATTRESS ON FLOOR 5 OF THE GARAGE.  UNITS DISPATCHED.  INVESTIGATION REVEALED A MATTRESS WAS SET ON FIRE IN A PARKING SPACE.  THE PRINCETON FIRE DEPARTMENT WAS NOTIFIED AND RESPONDED.  THE FIRE DEPARTMENT EXTINGUISHED THE FIRE.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-22 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED SHE HAD UNWANTED CONTACT WITH AN AQUAINTANCE YESTERDAY MORNING.  UNIT DISPATCHED.  THE VICTIM DID NOT WANT A CRIMINAL INVESTIGATION AND WISHED TO REMAIN ANONYMOUS.  REPORT FILED. "
2009-05-22 00:00:00,"RP,  A PBPD DISPATCHER, REPORTED A BURGLARY IN PROGRESS AT 204 EAST STANWORTH LANE.  UNITS DISPATCHED.  DPS DETERMINED AN UNKNOWN SUSPECT ENTERED THE RESIDENCE AND TOOK A LAPTOP COMPUTER AND LEFT THE AREA UNKNOWN DIRECTION.  PBPD IS INVESTIGATING.  REPORT FILED. "
2009-05-22 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED FINDING A NON-STUDENT MALE STANDING IN HER ROOM WHEN SHE RETURNED.  UNIT DISPATCHED.  DPS DETERMINED THAT THE SUSPECT FLED BUT A LAPTOP COMPUTER, TWO IPODS, JEWELRY AND A BLUE TOTE BAG WERE MISSING FROM THE ROOM.  A SUSPECT WAS IDENTIFIED.  REPORTED FILED; INVESTIGATION TO CONTINUE. "
2009-05-22 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE THEFT OF A FLAT SCREEN TELEVISON FROM A DORM ROOM.  UNIT DISPATCHED.  THE TELEVISION WAS TAKEN SOMETIME BETWEEN 1200 AND 1700 HOURS ON 5/21.  NO FORCE WAS USED TO ENTER THE ROOM.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2009-05-22 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED TWO VANS WERE SPRAY PAINTED.  UNIT DISPATCHED.  THE DAMAGE OCCURRED BETWEEN 1730 ON 5/21 AND 0700 ON 5/22.  THE VANS WERE CLEANED PRIOR TO DPS ARRIVAL.  REPORT FILED; INVESTIGATION TO CONTINUE. "
